# gaia_id               instrument   name                   type      feh0                   e_feh0   n0      feh1                   e_feh1   n1     feh                    e_feh   shift   source       ra_gaia              dec_gaia              ogle_id   monson_id   ID_ASAS         use      use_id          keep   oo_class   Nep   period     totamp   A1      A2      A3      A1_e    A2_e    A3_e    phi1     phi2    phi3     phi1_e   phi2_e   phi3_e   phi21     phi21_e   phi31   phi31_e   meanmag   meanmag_e   cost     phcov   phcov2   snr      Npt   order   minmax  
  6473212809741024256   DuPont       ASAS-200431-5352.3    RRc-BL    -2.76                  0.2      6.0     -2.73                  0.2      3.0    -2.745                 0.116   0.0     Sneden2017   301.1310340134582    -53.87190253933757    NaN       NaN         200431-5352.3   asas     200431-5352.3   1.0    ""         213   0.300234   0.197    0.089   0.004   0.004   0.001   0.001   0.001   0.015    6.138   -2.022   0.01     0.233    0.273    12.3916   0.236     4.217   0.275     10.718    0.001       0.0913   0.967   0.972    97.6     213   3       0.272   
  6473212809741024256   DuPont       ASAS-200431-5352.3    RRc-BL    -2.38                  0.2      6.0     -2.29                  0.31     9.0    -2.335                 0.116   0.0     Sneden2017   301.1310340134582    -53.87190253933757    NaN       NaN         200431-5352.3   asas     200431-5352.3   1.0    ""         213   0.300234   0.197    0.089   0.004   0.004   0.001   0.001   0.001   0.015    6.138   -2.022   0.01     0.233    0.273    12.3916   0.236     4.217   0.275     10.718    0.001       0.0913   0.967   0.972    97.6     213   3       0.272   
  6473212809741024256   DuPont       ASAS-200431-5352.3    RRc-BL    -2.48                  0.23     15.0    -2.47                  0.12     9.0    -2.475                 0.116   0.0     Sneden2017   301.1310340134582    -53.87190253933757    NaN       NaN         200431-5352.3   asas     200431-5352.3   1.0    ""         213   0.300234   0.197    0.089   0.004   0.004   0.001   0.001   0.001   0.015    6.138   -2.022   0.01     0.233    0.273    12.3916   0.236     4.217   0.275     10.718    0.001       0.0913   0.967   0.972    97.6     213   3       0.272   
  6473212809741024256   DuPont       ASAS-200431-5352.3    RRc-BL    -2.19                  0.28     15.0    -2.21                  0.19     11.0   -2.2                   0.116   0.0     Sneden2017   301.1310340134582    -53.87190253933757    NaN       NaN         200431-5352.3   asas     200431-5352.3   1.0    ""         213   0.300234   0.197    0.089   0.004   0.004   0.001   0.001   0.001   0.015    6.138   -2.022   0.01     0.233    0.273    12.3916   0.236     4.217   0.275     10.718    0.001       0.0913   0.967   0.972    97.6     213   3       0.272   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.09                  0.24     70.0    -1.09                  0.23     34.0   -1.09                  0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.02                  0.24     76.0    -1.04                  0.22     34.0   -1.03                  0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.04                  0.19     70.0    -1.03                  0.22     29.0   -1.0350000000000001    0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.03                  0.19     66.0    -0.99                  0.17     31.0   -1.01                  0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.13                  0.22     64.0    -1.12                  0.15     28.0   -1.125                 0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -0.9089999198913574    0.176    116.0   -0.9079999923706056    0.148    37.0   -0.9084999561309814    0.138   0.0     Crestani21   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.1100001335144043    0.169    94.0    -1.1090002059936523    0.142    31.0   -1.1095001697540283    0.138   0.0     Crestani21   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.16                  0.23     56.0    -1.14                  0.25     27.0   -1.15                  0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  6856027093125912064   DuPont       ASAS-203145-2158.7    RRc-BL    -1.17                  0.22     61.0    -1.1                   0.24     30.0   -1.135                 0.116   0.0     Sneden2017   307.9371623388273    -21.9796380273712     NaN       NaN         203145-2158.7   asas     203145-2158.7   1.0    ""         250   0.310716   0.233    0.115   0.009   0.011   0.001   0.001   0.001   0.005    3.313   1.15     0.012    0.157    0.135    9.5862    0.159     7.419   0.139     10.985    0.001       0.1441   0.977   0.981    109.3    250   3       0.375   
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.86                  0.1      40.0    -1.87                  0.08     16.0   -1.8650000095367432    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.82                  0.09     50.0    -1.82                  0.06     16.0   -1.8200000524520874    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.7                   0.08     65.0    -1.7                   0.09     20.0   -1.7000000476837158    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.78                  0.09     70.0    -1.78                  0.1      21.0   -1.7799999713897705    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.68                  0.11     38.0    -1.68                  0.1      13.0   -1.6799999475479126    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.65                  0.06     31.0    -1.65                  0.11     11.0   -1.649999976158142     0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.85                  0.1      11.0    -1.86                  0.1      15.0   -1.8550000190734863    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.9                   0.13     25.0    -1.89                  0.11     12.0   -1.8949999809265137    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.82                  0.11     16.0    -1.81                  0.11     11.0   -1.815000057220459     0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.91                  0.11     17.0    -1.92                  0.11     6.0    -1.9149999618530273    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.86                  0.11     16.0    -1.87                  0.11     2.0    -1.8650000095367432    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3626569264033312896   DuPont       AS_Vir                 RRab      -1.86                  0.07     30.0    -1.86                  0.09     5.0    -1.8600000143051147    0.1     0.0     For2011      193.1911789280686    -10.260283595802402   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
